age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
79,10,Married,3,3,MALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,0,-100,Oppose,-100,8,1,-100,-100,-100,-100,-100,-100,2
39,16,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Christian,6,2,Favor,1,1,0,-100,-100,1,-100,-100,1,1
70,14,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,7,-100,Oppose,1,1,8,-100,-100,-100,-100,-100,-100,1
75,12,Never married,0,2,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,0,8,-100,-100,-100,-100,-100,1,2
40,16,Married,2,8,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,2,45,4,2,1,8,3,-100,2
60,11,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,3,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
72,13,Divorced,2,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,3,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
20,12,Never married,0,2,MALE,Bisexual,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,0,3,6,2,1,7,12,1,2
84,19,Widowed,1,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,-100,Favor,-100,1,2,-100,-100,-100,-100,-100,-100,2
64,15,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely conservative,Protestant,7,2,Favor,1,2,2,-100,-100,-100,-100,-100,2,1
48,12,Married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,4,-100,-100,5,2,2,9,2,-100,3
84,13,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,0,2,.i:  Inapplicable,3,-100,-100,-100,-100,-100,-100,-100,-100,3
77,11,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Extremely conservative,Protestant,7,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
67,16,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,-100,Favor,-100,3,6,-100,-100,-100,-100,-100,-100,2
53,12,Married,2,3,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,2,Favor,2,2,8,3,2,1,8,1,2,1
40,16,Married,4,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,8,-100,Favor,1,0,2,3,2,2,9,2,-100,1
37,12,Married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Other,1,-100,.i:  Inapplicable,4,-100,-100,2,2,1,10,2,1,3
59,12,Married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
63,12,Married,3,8,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,8,-100,Oppose,-100,1,1,2,2,1,10,0,2,2
49,16,Married,1,8,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,1,-100,Oppose,-100,1,2,5,2,2,8,0,2,2
57,11,Married,2,3,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,0,-100,Favor,4,1,1,-100,-100,1,-100,-100,3,1
30,16,Divorced,3,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,1,2,.i:  Inapplicable,4,-100,-100,4,2,4,7,5,-100,3
61,16,Divorced,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Protestant,3,-100,Favor,-100,0,20,1,2,1,9,4,2,2
21,15,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,2,-100,Favor,4,0,1,1,2,1,9,10,-100,1
23,11,Never married,0,8,MALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,4,1,60,-100,-100,4,-100,-100,1,1
71,12,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,1,-100,Favor,-100,5,-100,-100,-100,-100,-100,-100,-100,2
74,18,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Christian,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
42,12,Married,1,3,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,3,-100,Favor,-100,3,40,3,2,1,8,0,-100,2
58,16,Never married,2,8,FEMALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,Conservative,Protestant,2,1,Favor,4,8,5,-100,-100,-100,-100,-100,-100,1
51,12,Never married,3,3,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Catholic,2,-100,Oppose,-100,3,0,-100,-100,-100,-100,-100,3,2
66,12,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,7,1,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
59,12,Never married,0,-100,FEMALE,"Gay, lesbian, or homosexual",White,WHITE,"Moderate, middle of the road",None,0,-97,.i:  Inapplicable,4,-100,-100,0,2,2,9,0,-100,3
20,12,Never married,0,-100,FEMALE,Bisexual,White,WHITE,"Moderate, middle of the road",None,6,1,.i:  Inapplicable,4,-100,-100,5,2,4,6,15,-100,3
88,12,Divorced,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,2,3
58,12,Married,5,-100,MALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,3,1,.i:  Inapplicable,4,-100,-100,12,2,1,10,0,1,3
60,13,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,4,4,2,5,2,1,-98,0,2,1
51,12,Married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,3,-100,.i:  Inapplicable,1,-100,-100,-100,-100,1,-100,-100,1,3
27,18,Married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Catholic,2,-100,Favor,-100,2,7,5,2,1,9,3,-100,2
23,13,Never married,0,-100,MALE,.n:  No answer,Other,OTHER ASIAN,"Moderate, middle of the road",None,1,1,.i:  Inapplicable,4,-100,-100,6,-99,2,-99,-99,-100,3
45,14,Married,3,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Christian,4,-100,Favor,-100,1,1,1,2,2,6,1,-100,2
59,16,Divorced,2,3,MALE,.i:  Inapplicable,White,WHITE,Slightly liberal,None,0,-100,Favor,-100,3,2,8,2,1,5,2,2,2
61,12,Divorced,2,2,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,0,-100,Favor,-100,8,1,-100,-100,-100,-100,-100,1,2
83,12,Married,2,3,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,8,-100,Oppose,-100,4,0,-100,-100,-100,-100,-100,2,2
86,12,Widowed,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,7,2,.i:  Inapplicable,-99,-100,-100,-100,-100,-100,-100,-100,1,3
42,16,Divorced,2,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,2,1,.i:  Inapplicable,4,-100,-100,4,2,1,6,0,1,3
80,8,Divorced,3,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,1,-100,Favor,-100,4,0,-100,-100,-100,-100,-100,-100,2
31,16,Widowed,1,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,4,-100,Favor,4,1,1,1,2,1,9,10,-100,1
48,16,Married,7,8,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Protestant,8,-100,Oppose,1,0,0,2,2,2,-98,0,-100,1
50,18,Married,1,4,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,5,-100,Favor,-100,2,1,3,2,1,8,5,1,2
41,12,Never married,1,2,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,2,-100,Favor,-100,3,2,2,2,2,6,20,-100,2
60,12,Divorced,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,2,-100,Favor,-98,5,1,-100,-100,-100,-100,-100,-97,1
67,15,Divorced,4,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,1,1,.i:  Inapplicable,4,-100,-100,-100,-100,2,-100,-100,-100,3
30,12,Divorced,2,2,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,1,1,Favor,4,4,0,3,2,2,8,0,2,1
43,18,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Other,0,-100,Favor,4,2,0,5,2,2,9,0,-100,1
67,16,Married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,3,-100,Favor,4,2,2,-100,-100,-100,-100,-100,-100,1
29,12,Married,2,8,MALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,-100,Favor,2,0,0,6,2,1,9,0,-100,1
75,10,Married,4,-100,MALE,Heterosexual or straight,White,WHITE,.s:  Skipped on Web,Protestant,7,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
42,16,Never married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,5,2,2,9,0,1,3
42,12,Married,3,8,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,None,1,2,Favor,4,3,40,2,2,2,10,0,-100,1
45,14,Divorced,3,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly liberal,Protestant,0,-100,.i:  Inapplicable,4,-100,-100,7,2,2,5,30,2,3
49,16,Married,3,3,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,8,2,Favor,1,2,2,4,2,2,10,0,-100,1
52,16,Married,3,3,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,5,1,Favor,4,6,30,2,2,1,9,0,2,1
66,14,Married,3,3,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,7,-100,Favor,1,8,0,-100,-100,-100,-100,-100,-100,1
-99,17,Married,1,2,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,2,-100,Favor,-100,3,0,-97,2,3,8,15,-100,2
48,17,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,3,-100,Favor,1,2,0,4,2,2,9,0,3,1
45,12,Married,3,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,2,Favor,4,2,1,-100,-100,-100,-100,-100,-100,1
32,12,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,5,-100,.i:  Inapplicable,4,-100,-100,12,2,2,9,0,-100,3
51,-99,Separated,2,8,MALE,.i:  Inapplicable,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",None,1,-100,Favor,-100,3,3,-100,-100,3,-100,-100,-100,2
64,12,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,6,1,Oppose,1,1,3,4,2,1,6,0,-100,1
73,12,Divorced,5,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
34,10,Divorced,1,2,MALE,Heterosexual or straight,White,WHITE,Slightly liberal,None,0,-100,Favor,-100,3,1,0,2,2,6,30,-100,2
31,17,Married,0,-100,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,2,-100,.i:  Inapplicable,4,-100,-100,6,2,2,9,0,-100,3
19,12,Never married,0,-100,MALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,Liberal,Catholic,3,1,.i:  Inapplicable,4,-100,-100,9,2,3,9,0,-100,3
39,16,Married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,7,2,.i:  Inapplicable,1,-100,-100,-100,-100,1,-100,-100,2,3
30,12,Married,2,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,7,-100,Favor,-100,2,2,3,2,3,-100,7,-100,2
60,12,Never married,2,-100,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,7,2,Favor,2,2,0,-100,-100,2,-100,-100,-100,1
-99,15,Divorced,1,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,4,2,.i:  Inapplicable,-97,-100,-100,1,2,4,5,5,2,3
59,18,Married,0,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,1,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,1,3
-99,12,Married,1,8,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,1,1,Favor,4,1,1,2,2,2,9,1,-100,1
44,11,Never married,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,0,-100,.i:  Inapplicable,4,-100,-100,0,2,1,7,20,1,3
28,14,Never married,1,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Catholic,2,-100,Favor,4,4,40,5,2,1,8,5,-100,1
41,14,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Jewish,3,-100,.i:  Inapplicable,3,-100,-100,2,2,3,7,0,3,3
53,12,Married,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,3,1,Favor,4,5,80,5,2,1,9,2,-100,1
69,16,Divorced,2,-100,MALE,Heterosexual or straight,White,WHITE,Liberal,Buddhism,1,-100,.i:  Inapplicable,4,-100,-100,3,2,1,10,1,1,3
48,9,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,8,-100,.i:  Inapplicable,1,-100,-100,6,2,1,9,0,3,3
68,16,Widowed,5,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,6,1,Favor,4,2,0,-100,-100,-100,-100,-100,1,1
54,12,Never married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,0,-100,.i:  Inapplicable,-98,-100,-100,-100,-100,3,-100,-100,-100,3
28,13,Never married,0,-100,MALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Protestant,7,-100,.i:  Inapplicable,4,-100,-100,4,-100,2,-100,-100,-100,3
40,18,Married,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,4,-100,.i:  Inapplicable,4,-100,-100,5,2,1,-98,0,2,3
78,15,Widowed,6,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Catholic,7,-100,Favor,-100,3,7,-100,-100,-100,-100,-100,-100,2
81,18,Widowed,1,-100,FEMALE,.s:  Skipped on Web,White,WHITE,Liberal,Catholic,2,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
33,16,Married,0,2,MALE,.i:  Inapplicable,White,WHITE,Liberal,Muslim/islam,5,-100,Favor,4,0,10,3,2,2,9,0,-100,1
35,12,Divorced,2,8,FEMALE,.i:  Inapplicable,Other,SAMOAN,Conservative,Protestant,5,-100,Favor,-100,4,40,3,2,1,8,14,-100,2
60,12,Divorced,3,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,0,-100,Oppose,3,4,1,5,2,2,9,30,-100,1
52,14,Married,2,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,2,-100,Favor,-100,2,12,-100,-100,3,-100,-100,1,2
23,14,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,7,-100,Oppose,2,0,1,5,2,1,8,5,-100,1
48,13,Married,4,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,0,1,Favor,4,1,1,3,2,1,9,2,2,1
51,12,Divorced,5,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,2,2,.i:  Inapplicable,4,-100,-100,4,2,1,9,0,-100,3
55,15,Divorced,2,8,FEMALE,.i:  Inapplicable,White,WHITE,Extremely conservative,Protestant,7,2,Oppose,1,1,1,3,2,1,7,0,3,1
46,14,Never married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely liberal,Protestant,2,-100,Favor,4,1,40,1,2,3,6,2,2,1
79,16,Widowed,3,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Catholic,7,-100,.i:  Inapplicable,4,-100,-100,-100,-100,2,-100,-100,-100,3
38,12,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Catholic,1,1,.i:  Inapplicable,4,-100,-100,4,2,2,8,20,-100,3
32,12,Married,3,3,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,2,2,Favor,2,-97,19,8,2,2,7,0,-100,1
-99,12,Married,1,-100,FEMALE,.s:  Skipped on Web,White,WHITE,Liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,-97,2,1,-97,-97,-100,3
36,18,Married,3,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,0,1,0,2,2,7,10,1,2
65,20,Married,2,-100,MALE,Heterosexual or straight,Other,AMERICAN INDIAN OR ALASKA NATIVE,Liberal,Protestant,7,1,.i:  Inapplicable,4,-100,-100,24,2,1,-98,0,1,3
26,15,Never married,0,8,FEMALE,Heterosexual or straight,White,WHITE,Extremely conservative,Protestant,2,-100,Favor,-100,2,0,3,2,1,10,10,-100,2
34,20,Never married,0,8,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,Protestant,1,-100,Favor,-100,4,10,3,2,1,7,5,-100,2
60,12,Divorced,3,5,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,0,-100,Favor,-100,6,2,10,2,1,9,0,-100,2
-99,13,Widowed,3,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,-100,Favor,-100,5,1,-100,-100,-100,-100,-100,-100,2
66,12,Married,4,4,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Catholic,7,-100,Favor,1,3,1,-100,-100,-100,-100,-100,-100,1
21,14,Never married,0,-100,FEMALE,Heterosexual or straight,Other,HISPANIC,Liberal,None,0,1,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,3,3
18,11,Never married,0,4,FEMALE,Heterosexual or straight,White,WHITE,Slightly liberal,Protestant,2,-100,Favor,-100,5,0,6,2,1,5,30,-100,2
65,12,Divorced,3,3,MALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Protestant,2,-100,Favor,-100,6,-100,-100,-100,-100,-100,-100,-100,2
51,10,Divorced,4,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",None,1,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
73,16,Widowed,2,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,0,2,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,2,3
67,12,Divorced,3,-100,FEMALE,Heterosexual or straight,Other,GUAMANIAN OR CHAMORRO,Conservative,Protestant,4,-98,.i:  Inapplicable,1,-100,-100,-100,-100,-100,-100,-100,-100,3
44,12,Separated,3,2,MALE,Heterosexual or straight,Other,HISPANIC,"Moderate, middle of the road",None,0,-100,Favor,-100,0,1,-100,-100,2,-100,-100,-100,2
19,10,Never married,0,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Catholic,0,2,.i:  Inapplicable,4,-100,-100,8,2,2,7,0,-100,3
33,14,Never married,1,-100,MALE,Heterosexual or straight,Black,BLACK OR AFRICAN AMERICAN,"Moderate, middle of the road",Catholic,2,2,.i:  Inapplicable,1,-100,-100,3,1,1,8,10,2,3
77,14,Widowed,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Protestant,0,-100,Favor,-100,4,7,-100,-100,-100,-100,-100,2,2
66,16,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Slightly conservative,Protestant,1,1,.i:  Inapplicable,3,-100,-100,-100,-100,-100,-100,-100,3,3
55,16,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,3,-100,.i:  Inapplicable,1,-100,-100,14,2,1,8,0,3,3
72,15,Married,3,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,3,-100,Favor,4,0,10,-100,-100,-100,-100,-100,1,1
89,12,Widowed,4,3,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,6,-100,Oppose,1,6,1,-100,-100,1,-100,-100,1,1
32,12,Married,0,8,MALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,4,2,0,2,2,2,8,7,-100,1
86,16,Married,3,8,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,7,-100,Favor,-100,3,7,-100,-100,-100,-100,-100,1,2
58,12,Married,6,8,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,7,-100,Favor,-100,3,2,-100,-100,1,-100,-100,-100,2
60,12,Never married,0,6,MALE,.i:  Inapplicable,White,WHITE,.d:  Do not Know/Cannot Choose,Protestant,0,-100,Favor,-98,7,1,0,2,2,6,0,-100,1
30,12,Never married,5,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,0,-100,Favor,4,0,0,-100,-100,-100,-100,-100,2,1
61,19,Married,3,2,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,6,2,Favor,2,2,10,-100,-100,-100,-100,-100,-100,1
61,16,Married,2,-100,MALE,Heterosexual or straight,White,WHITE,Slightly liberal,Protestant,2,-100,.i:  Inapplicable,3,-100,-100,4,2,2,9,0,1,3
30,16,Married,3,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,2,1,.i:  Inapplicable,4,-100,-100,10,2,1,8,2,-100,3
32,12,Married,4,3,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,8,-100,Oppose,1,4,1,-100,-100,1,-100,-100,-100,1
18,9,Never married,0,-100,MALE,.d:  Do not Know/Cannot Choose,Other,HISPANIC,Liberal,Catholic,2,-100,.i:  Inapplicable,1,-100,-100,4,2,3,8,0,-100,3
63,8,Divorced,3,3,MALE,Heterosexual or straight,White,WHITE,Extremely conservative,Protestant,2,-100,Oppose,-100,3,0,3,2,1,-98,0,-100,2
21,12,Never married,2,4,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,2,Favor,3,0,0,-100,-100,1,-100,-100,-100,1
70,13,Married,5,2,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Protestant,8,-100,Favor,1,8,2,-100,-100,-100,-100,-100,-100,1
22,11,Never married,0,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Inter-nondenominational,3,2,Favor,1,0,5,3,2,3,4,30,-100,1
36,12,Married,1,3,MALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,-100,3,5,3,2,1,8,0,-100,2
61,10,Divorced,5,-100,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Catholic,7,2,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
50,14,Married,5,-100,FEMALE,.i:  Inapplicable,White,WHITE,Slightly liberal,Christian,0,-100,Favor,-100,2,0,-100,-100,-100,-100,-100,-100,2
41,11,Married,4,4,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Protestant,5,-100,Favor,1,6,0,-100,-100,1,-100,-100,-100,1
49,12,Married,1,-100,MALE,Heterosexual or straight,White,WHITE,Conservative,Protestant,5,-100,.i:  Inapplicable,1,-100,-100,3,2,2,8,15,-100,3
26,15,Never married,0,4,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,0,-100,Favor,-100,0,1,4,2,3,7,0,-100,2
47,11,Married,1,3,MALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Catholic,5,-100,Favor,1,1,0,1,2,1,8,5,-100,1
49,9,Married,3,3,MALE,.d:  Do not Know/Cannot Choose,White,WHITE,Liberal,Catholic,3,-100,Favor,-100,1,1,2,2,2,7,0,-100,2
44,13,Married,3,-100,MALE,Heterosexual or straight,White,WHITE,Extremely conservative,Catholic,8,2,.i:  Inapplicable,1,-100,-100,4,2,2,8,0,-100,3
31,12,Married,1,-100,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Catholic,3,2,.i:  Inapplicable,4,-100,-100,-100,-100,1,-100,-100,2,3
54,12,Married,2,4,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",None,0,-100,Favor,1,2,0,1,2,3,6,0,-100,1
65,12,Married,0,2,MALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Other,2,-100,Favor,-100,18,0,-100,-100,-100,-100,-100,2,2
57,9,Widowed,7,-100,FEMALE,Heterosexual or straight,White,WHITE,Liberal,Protestant,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
53,5,Married,2,4,FEMALE,Heterosexual or straight,White,WHITE,"Moderate, middle of the road",Protestant,6,-100,Favor,-100,1,0,-100,-100,2,-100,-100,-100,2
42,13,Separated,2,4,FEMALE,Heterosexual or straight,White,WHITE,Slightly conservative,Catholic,2,-100,Favor,-100,3,10,4,2,1,9,0,3,2
32,8,Married,5,-100,FEMALE,"Gay, lesbian, or homosexual",Other,HISPANIC,Liberal,Catholic,3,2,.i:  Inapplicable,1,-100,-100,7,1,1,4,0,-100,3
65,15,Divorced,1,-100,MALE,Heterosexual or straight,White,WHITE,Extremely liberal,None,0,-100,.i:  Inapplicable,4,-100,-100,-100,-100,-100,-100,-100,-100,3
29,14,Married,0,2,FEMALE,.i:  Inapplicable,White,WHITE,"Moderate, middle of the road",Christian,8,-100,Favor,1,0,1,1,2,2,9,20,-100,1
57,12,Married,4,2,MALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Protestant,3,1,Favor,4,8,1,7,2,3,8,0,-100,1
34,16,Divorced,1,-100,MALE,Heterosexual or straight,White,WHITE,Slightly liberal,Catholic,0,2,.i:  Inapplicable,2,-100,-100,16,1,1,4,10,-100,3
30,13,Married,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Liberal,None,0,-100,Favor,-100,15,0,6,2,2,8,0,1,2
41,15,Divorced,2,2,FEMALE,.i:  Inapplicable,White,WHITE,Extremely conservative,Catholic,1,-100,Favor,4,3,2,2,2,2,9,0,-100,1
32,9,Married,2,1,FEMALE,.i:  Inapplicable,Other,HISPANIC,"Moderate, middle of the road",Christian,0,1,Favor,4,8,-100,-100,-100,2,-100,-100,-100,1
54,14,Married,3,3,FEMALE,.i:  Inapplicable,White,WHITE,Slightly conservative,Catholic,0,-100,Favor,4,4,0,3,2,2,10,0,-100,1
25,13,Never married,2,-100,FEMALE,Heterosexual or straight,Other,HISPANIC,Slightly conservative,Catholic,7,-100,.i:  Inapplicable,1,-100,-100,3,2,1,9,3,2,3
54,12,Married,6,2,FEMALE,.i:  Inapplicable,White,WHITE,Conservative,Protestant,0,2,Favor,1,3,2,-100,-100,1,-100,-100,-100,1
